"
The pace can be challenging to maintain.",5.0,"
Strong community, great benefits and interesting work",Current Employee Executive Communications Manager in San Jose CA,2019-01-27,cisco
"
none to report at this time",5.0,"
Great work environment, great benefits",Current Employee Sales Business Development Manager in New York NY,2019-01-23,cisco
"
Vendors and sub contractors cheat the employee and benefit",4.0,"
Very professional organization and a lot to learn",Former Employee Financial Analyst in San Jose CA,2019-01-27,cisco
"
- Communication overhead. - Some groups not able to move quickly on ideas. - Many groups trying to do he same thing working negatively on company and employees growth. - Employees are all the time worried about layoffs.",3.0,"
Good Benefits Work life balance Self improving opportunities.",Current Employee Technical Leader in San Jose CA,2019-02-06,cisco
"
too relaxed. no promo until boss likes you.",3.0,"
relaxed setup. wlb is good.",Current Employee TAC Engineer in San Jose CA,2019-02-06,cisco
"
Since you have the freedom to work from home (in most jobs at Cisco, not all) you do bring work home. The trade off of flexibility is you may have to work some off hours. You need to be a self driven person in most jobs here at Cisco.",5.0,"
Cisco's culture is top notch. Work/life balance is a priority here and you will be supported. Benefits are second to none.",Current Employee Senior Financial Analyst in Research Triangle Park NC,2019-01-14,cisco
"
Get rid of most of the management. Too much politics and favoritism going on. People are just promoting their buddies and then wonder why all the good employees are leaving. Need to implement better salary increases. Some people can go on for years without seeing a single increase.",4.0,"
Overall a good company. Has a lot of good benefits. Very flexible in working remote or from home. ESPP is about up to 10% of your salary. 401k Matching is 4.5% which is vested immediately. Bonus at mid year and end of Fiscal year. Each department is a bit different. Some work crazy hours while others are very laid back and are hardly in the office. I always looked at Cisco as a company for people that have a family as...
Show More",Current Employee Program Manager in San Jose CA,2019-01-15,cisco
"
Cisco has limited restructurings from time to time - just like most High-Tech companies.",5.0,"
Everyone helps each other Very collaborative environment Continuous learning opportunities everywhere Family first philosophy Very supportive outside of work Management is always very transparent and shares strategies frequently Employees are very hard-working, passionate, very well-educated and smart",Former Employee Analyst Customer Operations in Richardson TX,2019-01-16,cisco
"
Mature company - Need more new projects to keep work interesting.",4.0,"
Work-Life Balance, good teamwork culture and Benefits.",Current Employee Senior Tech Lead in Pleasanton CA,2019-01-19,cisco
"
Some of the work is kind of repeated",4.0,"
Good learning experience. Great Team work. Good work-life balance.",Current Employee Anonymous Employee in San Jose CA,2019-01-17,cisco
"
Lack of decision making transparency from leaders.",4.0,"
Going through a lot of business transitions so there is a lot of meaningful work going on with great people to work with. The company is moving in the right direction.",Former Employee Director in San Jose CA,2019-01-17,cisco
"
Slow to respond due to the size",5.0,"
Get to work on critical projects Team members are great",Current Employee Program Manager in San Jose CA,2019-01-16,cisco
"
Recently they are doing Layoff at least once per fiscal year",4.0,"
Very flexible work environment and good level of knowledge of the management",Former Employee Director of Business Intelligence in San Jose CA,2019-01-16,cisco
"
Honestly, I can't think of any major  of the company or the program. Granted, I have had to work with some difficult people in the past, but that is the case with all companies, and if anything, has taught me how to work with a variety of people.",5.0,"
Cisco is a great company to work for. The company provides numerous opportunities to learn and grow. I have thoroughly enjoyed my time in the LiFT (Leaders In Finance and Tech) Program as well. This program pushes me to reach my full potential,has introduced me to a variety of people, and has provided me the opportunity to have rotations in both finance and accounting. I can't imagine working for another company other...
Show More",Current Employee Financial Analyst In the LiFT Program in Research Triangle Park NC,2019-01-15,cisco
"
Nothing comes to my mind",5.0,"
Culture. Work. Collaboration. Balance. Benefits. Leaders. Technology.",Current Employee Human Resources ultant in San Jose CA,2019-01-15,cisco
"
Not much innovation, frequent restructuring",4.0,"
Good work-life balance with moderate pressure",Current Employee Anonymous Employee in San Jose CA,2019-01-16,cisco
"
Huge, sometimes unwieldy corporation (finance is smaller than sales or engineering, but it's a big place) Global presence means sometimes attending meetings outside of ""business hours"" Frequent lay-offs and restructuring, despite leadership ""commitment"" to minimizing these. Doesn't always feel transparent or authentic when they discuss these at company-wide meetings.",5.0,"
Great work/life balance and benefits Among its peers in the Valley, its commitment to CSR really stands out Leaders in Finance and Technology (LIFT) program is a great way to learn the ins and outs of Corporate Finance right out of undergrad Global presence; opportunities to work abroad or away from your home campus in the US (6 month rotations in EMEAR theater and San Jose or North Carolina are possible while in LIFT...
Show More",Current Employee Financial Analyst in Raleigh NC,2019-01-14,cisco
"
Slow ramp up time (4 months before I had an assigned customer), no real structure in the CX org (before the layoff). Was laid off due to restructuring of the org. We had the option to apply and interview for new roles instead of them placing us. For those who couldn't land somewhere we were given a pretty generous severance package (4 months).",4.0,"
Great benefits, work from home, flexible hours, tons of resources",Former Employee Customer Success Manager in Chicago IL,2019-01-13,cisco
